entries=2265
amin	amax	emin	emax	tmin	tmax	value	interval
70 120 0 1 2002 2003 57642904.000000 57642904.000000 57642904.000000
0 5 0 1 2003 2004 80763992.000000 80763992.000000 80763992.000000
5 10 0 1 2003 2004 86460816.000000 86460816.000000 86460816.000000
10 15 0 1 2003 2004 117238080.000000 117238080.000000 117238080.000000
15 20 0 1 2003 2004 124193008.000000 124193008.000000 124193008.000000
20 25 0 1 2003 2004 96862296.000000 96862296.000000 96862296.000000
25 30 0 1 2003 2004 105499856.000000 105499856.000000 105499856.000000
30 35 0 1 2003 2004 126718896.000000 126718896.000000 126718896.000000
35 40 0 1 2003 2004 120650488.000000 120650488.000000 120650488.000000
40 45 0 1 2003 2004 94678608.000000 94678608.000000 94678608.000000
45 50 0 1 2003 2004 84335056.000000 84335056.000000 84335056.000000
50 55 0 1 2003 2004 77901448.000000 77901448.000000 77901448.000000
55 60 0 1 2003 2004 52270192.000000 52270192.000000 52270192.000000
60 65 0 1 2003 2004 42113852.000000 42113852.000000 42113852.000000
65 70 0 1 2003 2004 36919380.000000 36919380.000000 36919380.000000
70 120 0 1 2003 2004 59737936.000000 59737936.000000 59737936.000000
0 5 0 1 2004 2005 79523376.000000 79523376.000000 79523376.000000
5 10 0 1 2004 2005 83824104.000000 83824104.000000 83824104.000000
10 15 0 1 2004 2005 109222824.000000 109222824.000000 109222824.000000
15 20 0 1 2004 2005 129526800.000000 129526800.000000 129526800.000000
20 25 0 1 2004 2005 99495440.000000 99495440.000000 99495440.000000
25 30 0 1 2004 2005 100731064.000000 100731064.000000 100731064.000000
30 35 0 1 2004 2005 124118480.000000 124118480.000000 124118480.000000
35 40 0 1 2004 2005 124402512.000000 124402512.000000 124402512.000000
40 45 0 1 2004 2005 99911808.000000 99911808.000000 99911808.000000
45 50 0 1 2004 2005 82977320.000000 82977320.000000 82977320.000000
50 55 0 1 2004 2005 82671760.000000 82671760.000000 82671760.000000
55 60 0 1 2004 2005 55554304.000000 55554304.000000 55554304.000000
60 65 0 1 2004 2005 42786564.000000 42786564.000000 42786564.000000
65 70 0 1 2004 2005 37495264.000000 37495264.000000 37495264.000000
70 120 0 1 2004 2005 61765852.000000 61765852.000000 61765852.000000
0 5 0 1 2005 2006 79269320.000000 79269320.000000 79269320.000000
5 10 0 1 2005 2006 81331056.000000 81331056.000000 81331056.000000
10 15 0 1 2005 2006 102293736.000000 102293736.000000 102293736.000000
15 20 0 1 2005 2006 131247968.000000 131247968.000000 131247968.000000
20 25 0 1 2005 2006 103553696.000000 103553696.000000 103553696.000000
25 30 0 1 2005 2006 97485368.000000 97485368.000000 97485368.000000
30 35 0 1 2005 2006 120512328.000000 120512328.000000 120512328.000000
35 40 0 1 2005 2006 126749344.000000 126749344.000000 126749344.000000
40 45 0 1 2005 2006 104991408.000000 104991408.000000 104991408.000000
45 50 0 1 2005 2006 83425136.000000 83425136.000000 83425136.000000
50 55 0 1 2005 2006 85432552.000000 85432552.000000 85432552.000000
55 60 0 1 2005 2006 59629184.000000 59629184.000000 59629184.000000
60 65 0 1 2005 2006 44006400.000000 44006400.000000 44006400.000000
65 70 0 1 2005 2006 38003748.000000 38003748.000000 38003748.000000
70 120 0 1 2005 2006 63692248.000000 63692248.000000 63692248.000000
0 5 0 1 2006 2007 80708760.000000 80708760.000000 80708760.000000
5 10 0 1 2006 2007 79091712.000000 79091712.000000 79091712.000000
10 15 0 1 2006 2007 96319176.000000 96319176.000000 96319176.000000
15 20 0 1 2006 2007 129480536.000000 129480536.000000 129480536.000000
20 25 0 1 2006 2007 108998344.000000 108998344.000000 108998344.000000
25 30 0 1 2006 2007 95636016.000000 95636016.000000 95636016.000000
30 35 0 1 2006 2007 115934640.000000 115934640.000000 115934640.000000
35 40 0 1 2006 2007 127692888.000000 127692888.000000 127692888.000000
40 45 0 1 2006 2007 109962112.000000 109962112.000000 109962112.000000
45 50 0 1 2006 2007 85352720.000000 85352720.000000 85352720.000000
50 55 0 1 2006 2007 86195736.000000 86195736.000000 86195736.000000
55 60 0 1 2006 2007 64298440.000000 64298440.000000 64298440.000000
60 65 0 1 2006 2007 45460404.000000 45460404.000000 45460404.000000
65 70 0 1 2006 2007 38104808.000000 38104808.000000 38104808.000000
70 120 0 1 2006 2007 65972816.000000 65972816.000000 65972816.000000
0 5 0 1 2007 2008 81345048.000000 81345048.000000 81345048.000000
5 10 0 1 2007 2008 77943248.000000 77943248.000000 77943248.000000
10 15 0 1 2007 2008 91362432.000000 91362432.000000 91362432.000000
15 20 0 1 2007 2008 124195016.000000 124195016.000000 124195016.000000
20 25 0 1 2007 2008 116206592.000000 116206592.000000 116206592.000000
25 30 0 1 2007 2008 95192312.000000 95192312.000000 95192312.000000
30 35 0 1 2007 2008 110477184.000000 110477184.000000 110477184.000000
35 40 0 1 2007 2008 127407504.000000 127407504.000000 127407504.000000
40 45 0 1 2007 2008 115015976.000000 115015976.000000 115015976.000000
45 50 0 1 2007 2008 88909832.000000 88909832.000000 88909832.000000
50 55 0 1 2007 2008 85013216.000000 85013216.000000 85013216.000000
55 60 0 1 2007 2008 69995024.000000 69995024.000000 69995024.000000
60 65 0 1 2007 2008 47346704.000000 47346704.000000 47346704.000000
65 70 0 1 2007 2008 38216380.000000 38216380.000000 38216380.000000
70 120 0 1 2007 2008 68174032.000000 68174032.000000 68174032.000000
0 5 0 1 2008 2009 81658416.000000 81658416.000000 81658416.000000
5 10 0 1 2008 2009 77813448.000000 77813448.000000 77813448.000000
10 15 0 1 2008 2009 87286312.000000 87286312.000000 87286312.000000
15 20 0 1 2008 2009 116569408.000000 116569408.000000 116569408.000000
20 25 0 1 2008 2009 123596936.000000 123596936.000000 123596936.000000
25 30 0 1 2008 2009 96216264.000000 96216264.000000 96216264.000000
30 35 0 1 2008 2009 104815736.000000 104815736.000000 104815736.000000
35 40 0 1 2008 2009 125886208.000000 125886208.000000 125886208.000000
40 45 0 1 2008 2009 119677112.000000 119677112.000000 119677112.000000
45 50 0 1 2008 2009 93638064.000000 93638064.000000 93638064.000000
50 55 0 1 2008 2009 82908048.000000 82908048.000000 82908048.000000
55 60 0 1 2008 2009 75834152.000000 75834152.000000 75834152.000000
60 65 0 1 2008 2009 49770576.000000 49770576.000000 49770576.000000
65 70 0 1 2008 2009 38495080.000000 38495080.000000 38495080.000000
70 120 0 1 2008 2009 70249464.000000 70249464.000000 70249464.000000
0 5 0 1 2009 2010 81971344.000000 81971344.000000 81971344.000000
5 10 0 1 2009 2010 78348008.000000 78348008.000000 78348008.000000
10 15 0 1 2009 2010 83874632.000000 83874632.000000 83874632.000000
15 20 0 1 2009 2010 108667256.000000 108667256.000000 108667256.000000
20 25 0 1 2009 2010 128816112.000000 128816112.000000 128816112.000000
25 30 0 1 2009 2010 98766224.000000 98766224.000000 98766224.000000
30 35 0 1 2009 2010 99994648.000000 99994648.000000 99994648.000000
35 40 0 1 2009 2010 123227736.000000 123227736.000000 123227736.000000
40 45 0 1 2009 2010 123341672.000000 123341672.000000 123341672.000000
45 50 0 1 2009 2010 98768480.000000 98768480.000000 98768480.000000
50 55 0 1 2009 2010 81565680.000000 81565680.000000 81565680.000000
55 60 0 1 2009 2010 80484856.000000 80484856.000000 80484856.000000
60 65 0 1 2009 2010 52931924.000000 52931924.000000 52931924.000000
65 70 0 1 2009 2010 39181384.000000 39181384.000000 39181384.000000
70 120 0 1 2009 2010 72128152.000000 72128152.000000 72128152.000000
0 5 0 1 2010 2011 82581424.000000 82581424.000000 82581424.000000
5 10 0 1 2010 2011 78976240.000000 78976240.000000 78976240.000000
10 15 0 1 2010 2011 81134360.000000 81134360.000000 81134360.000000
15 20 0 1 2010 2011 101853048.000000 101853048.000000 101853048.000000
20 25 0 1 2010 2011 130442928.000000 130442928.000000 130442928.000000
25 30 0 1 2010 2011 102745192.000000 102745192.000000 102745192.000000
30 35 0 1 2010 2011 96707760.000000 96707760.000000 96707760.000000
35 40 0 1 2010 2011 119589712.000000 119589712.000000 119589712.000000
40 45 0 1 2010 2011 125626360.000000 125626360.000000 125626360.000000
45 50 0 1 2010 2011 103768208.000000 103768208.000000 103768208.000000
50 55 0 1 2010 2011 82024560.000000 82024560.000000 82024560.000000
55 60 0 1 2010 2011 83184952.000000 83184952.000000 83184952.000000
60 65 0 1 2010 2011 56897484.000000 56897484.000000 56897484.000000
65 70 0 1 2010 2011 40421924.000000 40421924.000000 40421924.000000
70 120 0 1 2010 2011 73800944.000000 73800944.000000 73800944.000000
0 5 0 1 2011 2012 83128480.000000 83128480.000000 83128480.000000
5 10 0 1 2011 2012 79627752.000000 79627752.000000 79627752.000000
10 15 0 1 2011 2012 79314400.000000 79314400.000000 79314400.000000
15 20 0 1 2011 2012 95959224.000000 95959224.000000 95959224.000000
20 25 0 1 2011 2012 128832200.000000 128832200.000000 128832200.000000
25 30 0 1 2011 2012 108292960.000000 108292960.000000 108292960.000000
30 35 0 1 2011 2012 94967040.000000 94967040.000000 94967040.000000
35 40 0 1 2011 2012 115148168.000000 115148168.000000 115148168.000000
40 45 0 1 2011 2012 126678288.000000 126678288.000000 126678288.000000
45 50 0 1 2011 2012 108771992.000000 108771992.000000 108771992.000000
50 55 0 1 2011 2012 83994880.000000 83994880.000000 83994880.000000
55 60 0 1 2011 2012 83906712.000000 83906712.000000 83906712.000000
60 65 0 1 2011 2012 61363400.000000 61363400.000000 61363400.000000
65 70 0 1 2011 2012 41750580.000000 41750580.000000 41750580.000000
70 120 0 1 2011 2012 75744192.000000 75744192.000000 75744192.000000
0 5 0 1 2012 2013 83987352.000000 83987352.000000 83987352.000000
5 10 0 1 2012 2013 80314984.000000 80314984.000000 80314984.000000
10 15 0 1 2012 2013 78404312.000000 78404312.000000 78404312.000000
15 20 0 1 2012 2013 90936608.000000 90936608.000000 90936608.000000
20 25 0 1 2012 2013 123596304.000000 123596304.000000 123596304.000000
25 30 0 1 2012 2013 115516480.000000 115516480.000000 115516480.000000
30 35 0 1 2012 2013 94550176.000000 94550176.000000 94550176.000000
35 40 0 1 2012 2013 109737808.000000 109737808.000000 109737808.000000
40 45 0 1 2012 2013 126418672.000000 126418672.000000 126418672.000000
45 50 0 1 2012 2013 113793992.000000 113793992.000000 113793992.000000
50 55 0 1 2012 2013 87513040.000000 87513040.000000 87513040.000000
55 60 0 1 2012 2013 82713648.000000 82713648.000000 82713648.000000
60 65 0 1 2012 2013 66815920.000000 66815920.000000 66815920.000000
65 70 0 1 2012 2013 43442992.000000 43442992.000000 43442992.000000
70 120 0 1 2012 2013 77456320.000000 77456320.000000 77456320.000000
0 5 0 1 2013 2014 84981608.000000 84981608.000000 84981608.000000
5 10 0 1 2013 2014 80967904.000000 80967904.000000 80967904.000000
10 15 0 1 2013 2014 78228088.000000 78228088.000000 78228088.000000
15 20 0 1 2013 2014 86823528.000000 86823528.000000 86823528.000000
20 25 0 1 2013 2014 115976352.000000 115976352.000000 115976352.000000
25 30 0 1 2013 2014 122883352.000000 122883352.000000 122883352.000000
30 35 0 1 2013 2014 95568728.000000 95568728.000000 95568728.000000
35 40 0 1 2013 2014 104097208.000000 104097208.000000 104097208.000000
40 45 0 1 2013 2014 124901544.000000 124901544.000000 124901544.000000
45 50 0 1 2013 2014 118409128.000000 118409128.000000 118409128.000000
50 55 0 1 2013 2014 92157472.000000 92157472.000000 92157472.000000
55 60 0 1 2013 2014 80658904.000000 80658904.000000 80658904.000000
60 65 0 1 2013 2014 72411424.000000 72411424.000000 72411424.000000
65 70 0 1 2013 2014 45637876.000000 45637876.000000 45637876.000000
70 120 0 1 2013 2014 79090096.000000 79090096.000000 79090096.000000
0 5 0 1 2014 2015 85710712.000000 85710712.000000 85710712.000000
5 10 0 1 2014 2015 81619912.000000 81619912.000000 81619912.000000
10 15 0 1 2014 2015 78457808.000000 78457808.000000 78457808.000000
15 20 0 1 2014 2015 83482072.000000 83482072.000000 83482072.000000
20 25 0 1 2014 2015 108080232.000000 108080232.000000 108080232.000000
25 30 0 1 2014 2015 128089024.000000 128089024.000000 128089024.000000
30 35 0 1 2014 2015 98117984.000000 98117984.000000 98117984.000000
35 40 0 1 2014 2015 99309624.000000 99309624.000000 99309624.000000
40 45 0 1 2014 2015 122271280.000000 122271280.000000 122271280.000000
45 50 0 1 2014 2015 122056704.000000 122056704.000000 122056704.000000
50 55 0 1 2014 2015 97213392.000000 97213392.000000 97213392.000000
55 60 0 1 2014 2015 79411544.000000 79411544.000000 79411544.000000
60 65 0 1 2014 2015 76880672.000000 76880672.000000 76880672.000000
65 70 0 1 2014 2015 48575100.000000 48575100.000000 48575100.000000
70 120 0 1 2014 2015 80834336.000000 80834336.000000 80834336.000000
0 5 0 1 2015 2016 85884696.000000 85884696.000000 85884696.000000
5 10 0 1 2015 2016 82367032.000000 82367032.000000 82367032.000000
10 15 0 1 2015 2016 78821064.000000 78821064.000000 78821064.000000
15 20 0 1 2015 2016 80820496.000000 80820496.000000 80820496.000000
20 25 0 1 2015 2016 101287120.000000 101287120.000000 101287120.000000
25 30 0 1 2015 2016 129735184.000000 129735184.000000 129735184.000000
30 35 0 1 2015 2016 102116392.000000 102116392.000000 102116392.000000
35 40 0 1 2015 2016 96077712.000000 96077712.000000 96077712.000000
40 45 0 1 2015 2016 118700328.000000 118700328.000000 118700328.000000
45 50 0 1 2015 2016 124371568.000000 124371568.000000 124371568.000000
50 55 0 1 2015 2016 102186176.000000 102186176.000000 102186176.000000
55 60 0 1 2015 2016 79973128.000000 79973128.000000 79973128.000000
60 65 0 1 2015 2016 79509152.000000 79509152.000000 79509152.000000
65 70 0 1 2015 2016 52346952.000000 52346952.000000 52346952.000000
70 120 0 1 2015 2016 82831552.000000 82831552.000000 82831552.000000
0 5 0 1 2016 2017 85866368.000000 82402152.000000 87348104.000000
5 10 0 1 2016 2017 83242072.000000 83031096.000000 83242072.000000
10 15 0 1 2016 2017 79318768.000000 79318768.000000 79501112.000000
15 20 0 1 2016 2017 78986584.000000 78986584.000000 80364920.000000
20 25 0 1 2016 2017 95390624.000000 95390624.000000 97095392.000000
25 30 0 1 2016 2017 128082024.000000 123924528.000000 128082024.000000
30 35 0 1 2016 2017 107607456.000000 107497784.000000 107607456.000000
35 40 0 1 2016 2017 94312768.000000 94312768.000000 97162376.000000
40 45 0 1 2016 2017 114244368.000000 114038232.000000 114244368.000000
45 50 0 1 2016 2017 125356288.000000 123015144.000000 125356288.000000
50 55 0 1 2016 2017 107062568.000000 106272056.000000 107062568.000000
55 60 0 1 2016 2017 81882264.000000 81882264.000000 83941656.000000
60 65 0 1 2016 2017 80073256.000000 78944088.000000 80073256.000000
65 70 0 1 2016 2017 56480848.000000 56480848.000000 56595316.000000
70 120 0 1 2016 2017 85594112.000000 85594112.000000 86273664.000000
0 5 0 1 2017 2018 85131176.000000 78919608.000000 88811512.000000
5 10 0 1 2017 2018 84100624.000000 83695160.000000 84100624.000000
10 15 0 1 2017 2018 79925392.000000 79925392.000000 80181160.000000
15 20 0 1 2017 2018 78109424.000000 78109424.000000 79909344.000000
20 25 0 1 2017 2018 90399304.000000 90399304.000000 92903664.000000
25 30 0 1 2017 2018 122871824.000000 118113880.000000 122871824.000000
30 35 0 1 2017 2018 114812920.000000 112879176.000000 114812920.000000
35 40 0 1 2017 2018 93907704.000000 93907704.000000 98247032.000000
40 45 0 1 2017 2018 108881624.000000 108881624.000000 109376144.000000
45 50 0 1 2017 2018 125111320.000000 121658720.000000 125111320.000000
50 55 0 1 2017 2018 112028632.000000 110357936.000000 112028632.000000
55 60 0 1 2017 2018 85340656.000000 85340656.000000 87910184.000000
60 65 0 1 2017 2018 78904056.000000 78379024.000000 78904056.000000
65 70 0 1 2017 2018 61593528.000000 60843680.000000 61593528.000000
70 120 0 1 2017 2018 88399208.000000 88399208.000000 89715776.000000
0 5 0 1 2018 2019 83843776.000000 75437056.000000 90274928.000000
5 10 0 1 2018 2019 84871248.000000 84359216.000000 84871248.000000
10 15 0 1 2018 2019 80607304.000000 80607304.000000 80861216.000000
15 20 0 1 2018 2019 77968504.000000 77968504.000000 79453760.000000
20 25 0 1 2018 2019 86326728.000000 86326728.000000 88711936.000000
25 30 0 1 2018 2019 115316888.000000 112303224.000000 115316888.000000
30 35 0 1 2018 2019 122191936.000000 118260576.000000 122191936.000000
35 40 0 1 2018 2019 94957424.000000 94957424.000000 99331696.000000
40 45 0 1 2018 2019 103320144.000000 103320144.000000 104714048.000000
45 50 0 1 2018 2019 123667104.000000 120302304.000000 123667104.000000
50 55 0 1 2018 2019 116644896.000000 114443824.000000 116644896.000000
55 60 0 1 2018 2019 89919032.000000 89919032.000000 91878704.000000
60 65 0 1 2018 2019 77017464.000000 77017464.000000 77813960.000000
65 70 0 1 2018 2019 66873616.000000 65092048.000000 66873616.000000
70 120 0 1 2018 2019 91519864.000000 91519864.000000 93157888.000000
0 5 0 1 2019 2020 82343112.000000 71954512.000000 91738336.000000
5 10 0 1 2019 2020 85441864.000000 85023280.000000 85441864.000000
10 15 0 1 2019 2020 81373104.000000 81373104.000000 81541264.000000
15 20 0 1 2019 2020 78196192.000000 78196192.000000 78998184.000000
20 25 0 1 2019 2020 83002168.000000 83002168.000000 84520216.000000
25 30 0 1 2019 2020 107468056.000000 106492576.000000 107468056.000000
30 35 0 1 2019 2020 127401480.000000 123641968.000000 127401480.000000
35 40 0 1 2019 2020 97521576.000000 97521576.000000 100416352.000000
40 45 0 1 2019 2020 98594512.000000 98594512.000000 100051952.000000
45 50 0 1 2019 2020 121111376.000000 118945880.000000 121111376.000000
50 55 0 1 2019 2020 120303552.000000 118529704.000000 120303552.000000
55 60 0 1 2019 2020 94904888.000000 94904888.000000 95847232.000000
60 65 0 1 2019 2020 75972072.000000 75972072.000000 77248896.000000
65 70 0 1 2019 2020 71095288.000000 69340416.000000 71095288.000000
70 120 0 1 2019 2020 95332768.000000 95332768.000000 96600008.000000
0 5 0 1 2020 2021 80836816.000000 68471968.000000 93201744.000000
5 10 0 1 2020 2021 85687344.000000 85687344.000000 85687344.000000
10 15 0 1 2020 2021 82221312.000000 82221304.000000 82221312.000000
15 20 0 1 2020 2021 78542608.000000 78542608.000000 78542608.000000
20 25 0 1 2020 2021 80328488.000000 80328488.000000 80328488.000000
25 30 0 1 2020 2021 100681920.000000 100681920.000000 100681920.000000
30 35 0 1 2020 2021 129023360.000000 129023360.000000 129023360.000000
35 40 0 1 2020 2021 101501016.000000 101501016.000000 101501016.000000
40 45 0 1 2020 2021 95389864.000000 95389864.000000 95389864.000000
45 50 0 1 2020 2021 117589456.000000 117589456.000000 117589456.000000
50 55 0 1 2020 2021 122615584.000000 122615584.000000 122615584.000000
55 60 0 1 2020 2021 99815760.000000 99815760.000000 99815760.000000
60 65 0 1 2020 2021 76683832.000000 76683832.000000 76683832.000000
65 70 0 1 2020 2021 73588776.000000 73588776.000000 73588776.000000
70 120 0 1 2020 2021 100042120.000000 100042120.000000 100042120.000000
0 5 0 1 2021 2022 78740144.000000 65905620.000000 92742272.000000
5 10 0 1 2021 2022 85620336.000000 82214168.000000 87152368.000000
10 15 0 1 2021 2022 83173640.000000 82887152.000000 83173640.000000
15 20 0 1 2021 2022 79081104.000000 79081104.000000 79223888.000000
20 25 0 1 2021 2022 78565800.000000 78565800.000000 79878848.000000
25 30 0 1 2021 2022 94867888.000000 94867888.000000 96508344.000000
30 35 0 1 2021 2022 127452328.000000 123240920.000000 127452328.000000
35 40 0 1 2021 2022 107027768.000000 106866320.000000 107027768.000000
40 45 0 1 2021 2022 93693376.000000 93693376.000000 96476768.000000
45 50 0 1 2021 2022 113231696.000000 112979800.000000 113231696.000000
50 55 0 1 2021 2022 123639728.000000 121299176.000000 123639728.000000
55 60 0 1 2021 2022 104605744.000000 103846360.000000 104605744.000000
60 65 0 1 2021 2022 78603208.000000 78603208.000000 80546968.000000
65 70 0 1 2021 2022 74040744.000000 73145488.000000 74040744.000000
70 120 0 1 2021 2022 106137024.000000 106137024.000000 106498536.000000
0 5 0 1 2022 2023 77109264.000000 63339272.000000 92282800.000000
5 10 0 1 2022 2023 84986736.000000 78740984.000000 88617392.000000
10 15 0 1 2022 2023 84088464.000000 83553000.000000 84088464.000000
15 20 0 1 2022 2023 79674008.000000 79674008.000000 79905168.000000
20 25 0 1 2022 2023 77704168.000000 77704168.000000 79429200.000000
25 30 0 1 2022 2023 89894920.000000 89894920.000000 92334768.000000
30 35 0 1 2022 2023 122263536.000000 117458488.000000 122263536.000000
35 40 0 1 2022 2023 114208288.000000 112231632.000000 114208288.000000
40 45 0 1 2022 2023 93295440.000000 93295440.000000 97563664.000000
45 50 0 1 2022 2023 107914000.000000 107914000.000000 108370144.000000
50 55 0 1 2022 2023 123405872.000000 119982760.000000 123405872.000000
55 60 0 1 2022 2023 109471528.000000 107876960.000000 109471528.000000
60 65 0 1 2022 2023 81961600.000000 81961600.000000 84410104.000000
65 70 0 1 2022 2023 72918024.000000 72702208.000000 72918024.000000
70 120 0 1 2022 2023 112953800.000000 112953800.000000 112954952.000000
0 5 0 1 2023 2024 75806064.000000 60772924.000000 91823328.000000
5 10 0 1 2023 2024 83798616.000000 75267808.000000 90082408.000000
10 15 0 1 2023 2024 84902456.000000 84218848.000000 84902456.000000
15 20 0 1 2023 2024 80326256.000000 80326256.000000 80586448.000000
20 25 0 1 2023 2024 77542192.000000 77542192.000000 78979560.000000
25 30 0 1 2023 2024 85810008.000000 85810008.000000 88161192.000000
30 35 0 1 2023 2024 114703776.000000 111676048.000000 114703776.000000
35 40 0 1 2023 2024 121529096.000000 117596936.000000 121529096.000000
40 45 0 1 2023 2024 94315440.000000 94315440.000000 98650568.000000
45 50 0 1 2023 2024 102375792.000000 102375792.000000 103760488.000000
50 55 0 1 2023 2024 121970976.000000 118666352.000000 121970976.000000
55 60 0 1 2023 2024 114000480.000000 111907560.000000 114000480.000000
60 65 0 1 2023 2024 86358232.000000 86358232.000000 88273248.000000
65 70 0 1 2023 2024 71228624.000000 71228624.000000 72258920.000000
70 120 0 1 2023 2024 120008096.000000 119411360.000000 120008096.000000
0 5 0 1 2024 2025 74585536.000000 58206576.000000 91363856.000000
5 10 0 1 2024 2025 82251968.000000 71794624.000000 91547432.000000
10 15 0 1 2024 2025 85452720.000000 84884696.000000 85452720.000000
15 20 0 1 2024 2025 81084960.000000 81084960.000000 81267728.000000
20 25 0 1 2024 2025 77744952.000000 77744952.000000 78529912.000000
25 30 0 1 2024 2025 82479544.000000 82479544.000000 83987616.000000
30 35 0 1 2024 2025 106865712.000000 105893616.000000 106865712.000000
35 40 0 1 2024 2025 126700000.000000 122962240.000000 126700000.000000
40 45 0 1 2024 2025 96852096.000000 96852096.000000 99737464.000000
45 50 0 1 2024 2025 97688368.000000 97688368.000000 99150832.000000
50 55 0 1 2024 2025 119462576.000000 117349936.000000 119462576.000000
55 60 0 1 2024 2025 117624952.000000 115938160.000000 117624952.000000
60 65 0 1 2024 2025 91175120.000000 91175120.000000 92136384.000000
65 70 0 1 2024 2025 70441936.000000 70441936.000000 71815640.000000
70 120 0 1 2024 2025 126584648.000000 125867776.000000 126584648.000000
0 5 0 1 2025 2026 73272304.000000 55640228.000000 90904384.000000
5 10 0 1 2025 2026 80666912.000000 68321448.000000 93012456.000000
10 15 0 1 2025 2026 85550544.000000 85550544.000000 85550544.000000
15 20 0 1 2025 2026 81949008.000000 81949008.000000 81949008.000000
20 25 0 1 2025 2026 78080272.000000 78080272.000000 78080272.000000
25 30 0 1 2025 2026 79814040.000000 79814040.000000 79814040.000000
30 35 0 1 2025 2026 100111176.000000 100111176.000000 100111176.000000
35 40 0 1 2025 2026 128327552.000000 128327552.000000 128327552.000000
40 45 0 1 2025 2026 100824368.000000 100824368.000000 100824368.000000
45 50 0 1 2025 2026 94541176.000000 94541176.000000 94541176.000000
50 55 0 1 2025 2026 116033528.000000 116033528.000000 116033528.000000
55 60 0 1 2025 2026 119968760.000000 119968760.000000 119968760.000000
60 65 0 1 2025 2026 95999520.000000 95999520.000000 95999520.000000
65 70 0 1 2025 2026 71372352.000000 71372352.000000 71372352.000000
70 120 0 1 2025 2026 132324192.000000 132324192.000000 132324192.000000
0 5 0 1 2026 2027 72048568.000000 54077624.000000 90360040.000000
5 10 0 1 2026 2027 79209760.000000 65761380.000000 92557312.000000
10 15 0 1 2026 2027 85229824.000000 82083584.000000 87016528.000000
15 20 0 1 2026 2027 82893000.000000 82616624.000000 82893000.000000
20 25 0 1 2026 2027 78612320.000000 78612320.000000 78763720.000000
25 30 0 1 2026 2027 78039952.000000 78039952.000000 79369272.000000
30 35 0 1 2026 2027 94294096.000000 94294096.000000 95955968.000000
35 40 0 1 2026 2027 126719256.000000 122575376.000000 126719256.000000
40 45 0 1 2026 2027 106290112.000000 106169536.000000 106290112.000000
45 50 0 1 2026 2027 92833808.000000 92833808.000000 95630840.000000
50 55 0 1 2026 2027 111689672.000000 111500184.000000 111689672.000000
55 60 0 1 2026 2027 120895040.000000 118714464.000000 120895040.000000
60 65 0 1 2026 2027 100542216.000000 99943120.000000 100542216.000000
65 70 0 1 2026 2027 73232576.000000 73232576.000000 75064824.000000
70 120 0 1 2026 2027 137675168.000000 137072816.000000 137675168.000000
0 5 0 1 2027 2028 70925240.000000 52515024.000000 89815696.000000
5 10 0 1 2027 2028 77693040.000000 63201312.000000 92102168.000000
10 15 0 1 2027 2028 84452336.000000 78616616.000000 88482504.000000
15 20 0 1 2027 2028 83853416.000000 83284232.000000 83853416.000000
20 25 0 1 2027 2028 79215992.000000 79215992.000000 79447168.000000
25 30 0 1 2027 2028 77186112.000000 77186112.000000 78924504.000000
30 35 0 1 2027 2028 89344976.000000 89344976.000000 91800760.000000
35 40 0 1 2027 2028 121553912.000000 116823200.000000 121553912.000000
40 45 0 1 2027 2028 113437552.000000 111514704.000000 113437552.000000
45 50 0 1 2027 2028 92444848.000000 92444848.000000 96720496.000000
50 55 0 1 2027 2028 106447704.000000 106447704.000000 106966848.000000
55 60 0 1 2027 2028 120672128.000000 117460168.000000 120672128.000000
60 65 0 1 2027 2028 105252256.000000 103886720.000000 105252256.000000
65 70 0 1 2027 2028 76428128.000000 76428128.000000 78757296.000000
70 120 0 1 2027 2028 142198144.000000 141821440.000000 142198144.000000
0 5 0 1 2028 2029 69863416.000000 50952420.000000 89271360.000000
5 10 0 1 2028 2029 76158272.000000 60641244.000000 91647016.000000
10 15 0 1 2028 2029 83311480.000000 75149656.000000 89948488.000000
15 20 0 1 2028 2029 84693912.000000 83951848.000000 84693912.000000
20 25 0 1 2028 2029 79882632.000000 79882632.000000 80130616.000000
25 30 0 1 2028 2029 77041648.000000 77041648.000000 78479744.000000
30 35 0 1 2028 2029 85293472.000000 85293472.000000 87645552.000000
35 40 0 1 2028 2029 114054880.000000 111071024.000000 114054880.000000
40 45 0 1 2028 2029 120748600.000000 116859872.000000 120748600.000000
45 50 0 1 2028 2029 93479944.000000 93479944.000000 97810160.000000
50 55 0 1 2028 2029 101015328.000000 101015328.000000 102433504.000000
55 60 0 1 2028 2029 119335136.000000 116205864.000000 119335136.000000
60 65 0 1 2028 2029 109712240.000000 107830320.000000 109712240.000000
65 70 0 1 2028 2029 80583632.000000 80583632.000000 82449768.000000
70 120 0 1 2028 2029 146380544.000000 146380544.000000 146570080.000000
0 5 0 1 2029 2030 68883456.000000 49389820.000000 88727016.000000
5 10 0 1 2029 2030 74631384.000000 58081176.000000 91191872.000000
10 15 0 1 2029 2030 81970520.000000 71682688.000000 91414464.000000
15 20 0 1 2029 2030 85214120.000000 84619456.000000 85214120.000000
20 25 0 1 2029 2030 80643768.000000 80643768.000000 80814064.000000
25 30 0 1 2029 2030 77256416.000000 77256416.000000 78034976.000000
30 35 0 1 2029 2030 81988200.000000 81988200.000000 83490336.000000
35 40 0 1 2029 2030 106277400.000000 105318848.000000 106277400.000000
